measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),25,Federated States of Micronesia,3,Both,22,All ages,294,All causes,1,Number,1990,42848.88922,49281.68737,36938.7039
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2001,943.4828097,953.1032929,933.3335778
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,294,All causes,1,Number,1991,64947315.19,70601446.32,60238342.69
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2002,946.6749207,957.2362586,936.7387217
2,DALYs (Disability-Adjusted Life Years),112,Grenada,3,Both,22,All ages,294,All causes,1,Number,1992,29739.01703,32604.40811,27043.38623
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2003,940.6366987,951.0435456,931.1316507
2,DALYs (Disability-Adjusted Life Years),202,Republic of Cameroon,3,Both,22,All ages,294,All causes,1,Number,1993,9644303.159,10374015.4,8995147.646
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2004,927.9152912,938.0683988,918.5395918
2,DALYs (Disability-Adjusted Life Years),121,Plurinational State of Bolivia,3,Both,22,All ages,294,All causes,1,Number,1990,4022052.131,4351291.603,3732507.49
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2005,915.1920418,924.571866,905.3303977
2,DALYs (Disability-Adjusted Life Years),145,State of Kuwait,3,Both,22,All ages,294,All causes,1,Number,1990,401643.2316,449023.2434,362896.8351
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2006,912.305031,922.3869218,902.2900543
2,DALYs (Disability-Adjusted Life Years),28,Solomon Islands,3,Both,22,All ages,294,All causes,1,Number,1992,162394.8157,188986.1333,139808.2077
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2007,921.3348333,931.4045017,910.5873434
2,DALYs (Disability-Adjusted Life Years),218,Togolese Republic,3,Both,22,All ages,294,All causes,1,Number,1992,3097017.137,3369262.251,2853708.289
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2008,920.7841961,931.0002902,909.8546394
2,DALYs (Disability-Adjusted Life Years),125,Republic of Colombia,3,Both,22,All ages,294,All causes,1,Number,1993,11356381.26,12407228.11,10534063.03
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2009,927.4167581,938.0044035,915.8772115
2,DALYs (Disability-Adjusted Life Years),161,People's Republic of Bangladesh,3,Both,22,All ages,294,All causes,1,Number,1993,75244133.68,80275246.55,70368699.68
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2010,935.4003883,947.9258642,922.617975
2,DALYs (Disability-Adjusted Life Years),88,Republic of Malta,3,Both,22,All ages,294,All causes,1,Number,1992,100998.5771,113987.8812,90642.79608
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2011,935.1899099,947.5835037,922.0605104
2,DALYs (Disability-Adjusted Life Years),113,Republic of Guyana,3,Both,22,All ages,294,All causes,1,Number,1993,346598.2539,378542.6244,317979.1447
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2012,942.330614,955.1852654,929.8750641
2,DALYs (Disability-Adjusted Life Years),215,Democratic Republic of Sao Tome and Principe,3,Both,22,All ages,294,All causes,1,Number,1993,74528.58986,80943.39861,68543.25148
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2013,946.7104096,960.8507375,933.1784732
2,DALYs (Disability-Adjusted Life Years),60,Republic of Lithuania,3,Both,22,All ages,294,All causes,1,Number,1990,1445265.754,1571647.09,1330032.042
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2014,950.8173339,965.4609219,937.0722812
2,DALYs (Disability-Adjusted Life Years),19,Democratic Republic of Timor-Leste,3,Both,22,All ages,294,All causes,1,Number,1993,595239.542,649694.9117,550111.0728
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2015,955.8806749,969.6850011,943.1080601
2,DALYs (Disability-Adjusted Life Years),146,Lebanese Republic,3,Both,22,All ages,294,All causes,1,Number,1991,997315.7295,1127279.537,875785.6552
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2016,966.2438177,980.5887821,950.6965807
2,DALYs (Disability-Adjusted Life Years),374,Republic of Niue,3,Both,22,All ages,294,All causes,1,Number,1993,878.9893674,1008.499582,763.2244378
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2017,970.1734968,985.7558837,955.1557551
2,DALYs (Disability-Adjusted Life Years),155,Republic of Turkey,3,Both,22,All ages,294,All causes,1,Number,1990,23366685.55,25546879.45,21506517.61
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2018,977.2426285,991.6216519,963.4313609
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,3,Both,22,All ages,294,All causes,1,Number,1992,2714937.508,2968113.667,2474072.494
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2019,979.2013625,996.5127012,963.3481956
2,DALYs (Disability-Adjusted Life Years),53,Republic of Serbia,3,Both,22,All ages,294,All causes,1,Number,1993,3796234.625,4314909.914,3340268.557
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2020,996.4781647,1009.461968,981.8228202
2,DALYs (Disability-Adjusted Life Years),191,Republic of Zambia,3,Both,22,All ages,294,All causes,1,Number,1993,9655868.777,10444021.01,8945799.133
1,Deaths,79,Republic of Finland,3,Both,22,All ages,294,All causes,3,Rate,2021,1032.430055,1050.834693,1013.937307
2,DALYs (Disability-Adjusted Life Years),113,Republic of Guyana,3,Both,22,All ages,294,All causes,1,Number,1992,346325.0497,378905.2006,317124.0362
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1980,992.9887498,996.4087132,989.4302024
2,DALYs (Disability-Adjusted Life Years),396,Republic of San Marino,3,Both,22,All ages,294,All causes,1,Number,1992,6780.126152,7696.916113,5943.309332
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1981,991.7112364,995.3565621,987.8369155
2,DALYs (Disability-Adjusted Life Years),139,People's Democratic Republic of Algeria,3,Both,22,All ages,294,All causes,1,Number,1993,8976382.707,9949964.79,8217208.223
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1982,985.3840145,988.8605959,981.8572394
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,294,All causes,1,Number,1991,4557098.448,5022954.866,4165700.502
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1983,987.9893626,991.3567463,984.5794239
2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,3,Both,22,All ages,294,All causes,1,Number,1991,444157.686,509221.6071,383203.3159
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1984,974.2220279,977.8168781,970.8876459
2,DALYs (Disability-Adjusted Life Years),135,Federative Republic of Brazil,3,Both,22,All ages,294,All causes,1,Number,1993,54851681.15,60504999.96,50043039.99
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1985,970.8908584,974.3797359,967.6774436
2,DALYs (Disability-Adjusted Life Years),380,Republic of Palau,3,Both,22,All ages,294,All causes,1,Number,1990,5759.986274,6780.882084,4832.161489
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1986,956.9562952,960.5182661,953.6430674
2,DALYs (Disability-Adjusted Life Years),194,Kingdom of Lesotho,3,Both,22,All ages,294,All causes,1,Number,1992,935658.66,1033192.007,848437.1454
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1987,928.1319208,931.5099419,924.6162384
2,DALYs (Disability-Adjusted Life Years),217,Republic of Sierra Leone,3,Both,22,All ages,294,All causes,1,Number,1990,5536876.615,5948809.341,5131010.303
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1988,916.2286709,919.447974,912.9543446
2,DALYs (Disability-Adjusted Life Years),28,Solomon Islands,3,Both,22,All ages,294,All causes,1,Number,1993,165192.2804,192364.3729,142776.4638
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1989,914.8054066,918.0642646,911.5448912
2,DALYs (Disability-Adjusted Life Years),40,Turkmenistan,3,Both,22,All ages,294,All causes,1,Number,1992,1713548.408,1859377.743,1588401.001
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1990,906.44318,909.8742394,903.4369263
2,DALYs (Disability-Adjusted Life Years),157,Republic of Yemen,3,Both,22,All ages,294,All causes,1,Number,1990,11402303.39,12350566.7,10487086.33
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1991,901.9248885,905.3402507,898.4561876
2,DALYs (Disability-Adjusted Life Years),16,Republic of the Philippines,3,Both,22,All ages,294,All causes,1,Number,1993,24131184.7,26327905.7,22209367.72
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1992,898.6166467,901.9138113,895.1974469
2,DALYs (Disability-Adjusted Life Years),135,Federative Republic of Brazil,3,Both,22,All ages,294,All causes,1,Number,1992,53945954.41,59378916.86,49436853.37
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1993,903.1596151,906.5827602,899.9923437
2,DALYs (Disability-Adjusted Life Years),109,Republic of Cuba,3,Both,22,All ages,294,All causes,1,Number,1990,3066400.45,3405184.696,2785882.366
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1994,897.4682976,900.7586023,894.300657
2,DALYs (Disability-Adjusted Life Years),194,Kingdom of Lesotho,3,Both,22,All ages,294,All causes,1,Number,1991,915309.1294,1010022.688,828664.4183
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1995,902.8177032,906.126845,899.6431183
2,DALYs (Disability-Adjusted Life Years),99,Eastern Republic of Uruguay,3,Both,22,All ages,294,All causes,1,Number,1992,1104173.366,1204010.475,1014854.751
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1996,904.0620777,907.2878686,901.2289415
2,DALYs (Disability-Adjusted Life Years),95,United Kingdom of Great Britain and Northern Ireland,3,Both,22,All ages,294,All causes,1,Number,1990,20358914.69,22549226.78,18518001.17
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1997,891.3305368,894.7139231,888.0463472
2,DALYs (Disability-Adjusted Life Years),87,Grand Duchy of Luxembourg,3,Both,22,All ages,294,All causes,1,Number,1992,131499.9911,146751.6131,119013.2042
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1998,893.7758211,896.8770491,890.5308784
2,DALYs (Disability-Adjusted Life Years),145,State of Kuwait,3,Both,22,All ages,294,All causes,1,Number,1993,297061.3097,345125.7467,257858.9585
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,1999,891.0492264,894.4924594,887.3446049
2,DALYs (Disability-Adjusted Life Years),6,People's Republic of China,3,Both,22,All ages,294,All causes,1,Number,1993,408188182.1,443797838.4,375023314.1
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2000,880.2393439,883.4463714,877.0610112
2,DALYs (Disability-Adjusted Life Years),122,Republic of Ecuador,3,Both,22,All ages,294,All causes,1,Number,1991,3385142.462,3695678.467,3125688.085
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2001,875.8577805,878.8428154,872.6511362
2,DALYs (Disability-Adjusted Life Years),195,Republic of Namibia,3,Both,22,All ages,294,All causes,1,Number,1992,758544.1906,831000.8349,699848.5184
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2002,877.1406303,880.1736258,873.8574891
2,DALYs (Disability-Adjusted Life Years),75,Republic of Austria,3,Both,22,All ages,294,All causes,1,Number,1991,2680730.028,2976644.721,2431517.609
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2003,875.5250055,878.8473181,872.1777454
2,DALYs (Disability-Adjusted Life Years),157,Republic of Yemen,3,Both,22,All ages,294,All causes,1,Number,1991,11406016.09,12408998.51,10449995.49
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2004,839.673474,842.9341337,836.6649979
2,DALYs (Disability-Adjusted Life Years),179,Federal Democratic Republic of Ethiopia,3,Both,22,All ages,294,All causes,1,Number,1993,65201024.39,68954520.58,61577594.79
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2005,836.6455219,840.0078321,833.4594164
2,DALYs (Disability-Adjusted Life Years),16,Republic of the Philippines,3,Both,22,All ages,294,All causes,1,Number,1992,23970714.27,26191761.7,22111200.17
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2006,828.6591169,831.8864596,825.4639243
2,DALYs (Disability-Adjusted Life Years),351,Guam,3,Both,22,All ages,294,All causes,1,Number,1992,33300.13121,37247.05492,30276.47132
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2007,826.6258518,829.7185302,823.4800255
2,DALYs (Disability-Adjusted Life Years),40,Turkmenistan,3,Both,22,All ages,294,All causes,1,Number,1993,1771437.405,1918139.968,1650357.453
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2008,834.7685318,837.9618887,831.6175748
2,DALYs (Disability-Adjusted Life Years),6,People's Republic of China,3,Both,22,All ages,294,All causes,1,Number,1992,413097387.1,453401062.3,375929003.3
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2009,841.5383351,844.8621227,838.3871477
2,DALYs (Disability-Adjusted Life Years),39,Republic of Tajikistan,3,Both,22,All ages,294,All causes,1,Number,1992,3122913.553,3363217.059,2920915.904
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2010,840.1484373,843.7911234,837.0151464
2,DALYs (Disability-Adjusted Life Years),178,State of Eritrea,3,Both,22,All ages,294,All causes,1,Number,1993,2853259.601,3152424.909,2577594.244
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2011,838.3260475,841.481091,834.8708897
2,DALYs (Disability-Adjusted Life Years),197,Kingdom of Eswatini,3,Both,22,All ages,294,All causes,1,Number,1992,456520.3484,504384.251,416885.017
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2012,846.7373898,849.8975413,843.1897873
2,DALYs (Disability-Adjusted Life Years),85,State of Israel,3,Both,22,All ages,294,All causes,1,Number,1991,1237668.504,1394058.8,1104574.239
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2013,845.3338658,848.7182562,841.8068399
2,DALYs (Disability-Adjusted Life Years),87,Grand Duchy of Luxembourg,3,Both,22,All ages,294,All causes,1,Number,1991,132971.5718,148423.0513,121015.2355
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2014,841.8826243,845.4266382,838.7297349
2,DALYs (Disability-Adjusted Life Years),17,Democratic Socialist Republic of Sri Lanka,3,Both,22,All ages,294,All causes,1,Number,1992,5401357.893,5911257.785,4965388.494
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2015,869.8762426,873.8474817,866.2846771
2,DALYs (Disability-Adjusted Life Years),298,American Samoa,3,Both,22,All ages,294,All causes,1,Number,1993,14123.09803,15646.46688,12749.08882
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2016,880.7803739,885.2143629,876.1067439
2,DALYs (Disability-Adjusted Life Years),14,Republic of Maldives,3,Both,22,All ages,294,All causes,1,Number,1990,101372.9072,110222.3745,93056.72298
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2017,890.6059493,897.940327,883.4508292
2,DALYs (Disability-Adjusted Life Years),79,Republic of Finland,3,Both,22,All ages,294,All causes,1,Number,1993,1696396.127,1891094.502,1529664.684
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2018,892.6717197,897.2510614,888.0947743
2,DALYs (Disability-Adjusted Life Years),25,Federated States of Micronesia,3,Both,22,All ages,294,All causes,1,Number,1994,42172.8384,48515.10684,36337.76046
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2019,897.3392449,902.9902684,892.2788322
2,DALYs (Disability-Adjusted Life Years),74,Principality of Andorra,3,Both,22,All ages,294,All causes,1,Number,1990,13051.28604,15661.23836,10753.087
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2020,986.9552488,991.7283573,981.9420728
2,DALYs (Disability-Adjusted Life Years),204,Republic of Chad,3,Both,22,All ages,294,All causes,1,Number,1990,7392765.406,7965420.549,6868410.191
1,Deaths,80,French Republic,3,Both,22,All ages,294,All causes,3,Rate,2021,968.0924546,974.0671141,962.192132
2,DALYs (Disability-Adjusted Life Years),170,Republic of the Congo,3,Both,22,All ages,294,All causes,1,Number,1992,1952217.207,2150989.56,1777161.577
1,Deaths,81,Federal Republic of Germany,3,Both,22,All ages,294,All causes,3,Rate,1980,1209.936542,1213.241012,1206.402999
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All ages,294,All causes,1,Number,1990,1120771.5,1196005.764,1045818.64
1,Deaths,81,Federal Republic of Germany,3,Both,22,All ages,294,All causes,3,Rate,1981,1209.281476,1212.868872,1205.693987
2,DALYs (Disability-Adjusted Life Years),196,Republic of South Africa,3,Both,22,All ages,294,All causes,1,Number,1992,19858757.73,21217642.9,18686183.51
1,Deaths,81,Federal Republic of Germany,3,Both,22,All ages,294,All causes,3,Rate,1982,1200.213793,1203.582826,1196.828401
2,DALYs (Disability-Adjusted Life Years),91,Portuguese Republic,3,Both,22,All ages,294,All causes,1,Number,1993,3610562.682,3998846.928,3284256.845
1,Deaths,81,Federal Republic of Germany,3,Both,22,All ages,294,All causes,3,Rate,1983,1188.649641,1192.083083,1185.156388
2,DALYs (Disability-Adjusted Life Years),143,Republic of Iraq,3,Both,22,All ages,294,All causes,1,Number,1994,8654293.367,9556146.395,7833366.624
1,Deaths,81,Federal Republic of Germany,3,Both,22,All ages,294,All causes,3,Rate,1984,1170.475672,1174.182713,1166.464068
2,DALYs (Disability-Adjusted Life Years),160,Islamic Republic of Afghanistan,3,Both,22,All ages,294,All causes,1,Number,1992,11001339.07,12139705.4,9930334.419
1,Deaths,81,Federal Republic of Germany,3,Both,22,All ages,294,All causes,3,Rate,1985,1173.88035,1177.68772,1170.210042
2,DALYs (Disability-Adjusted Life Years),376,Northern Mariana Islands,3,Both,22,All ages,294,All causes,1,Number,1993,10752.73432,12896.91351,8844.914049
1,Deaths,81,Federal Republic of Germany,3,Both,22,All ages,294,All causes,3,Rate,1986,1166.877306,1170.530159,1163.245296
2,DALYs (Disability-Adjusted Life Years),52,Romania,3,Both,22,All ages,294,All causes,1,Number,1993,9552322.526,10384172.15,8872259.857
1,Deaths,81,Federal Republic of Germany,3,Both,22,All ages,294,All causes,3,Rate,1987,1148.074102,1151.580068,1144.444861
2,DALYs (Disability-Adjusted Life Years),155,Republic of Turkey,3,Both,22,All ages,294,All causes,1,Number,1994,22395930.91,24624306.81,20377005.15
